Institution,Year of Study,GPA,Loadshedding Frequency,Loadshedding Duration,Loadshedding Impact,Student ID
University of KwaZulu-Natal,4,3.646311278208996,2,2.232691430473968,Moderate,28149
University of Pretoria,3,0.0,4,19.08632913158124,Severe,58701
University of Cape Town,1,0.0,3,20.49642594448617,Severe,59383
Stellenbosch University,3,3.288733961013401,3,3.037872072589241,Moderate,89340
University of Johannesburg,2,1.136325240748763,4,18.91204060684472,None,34011
University of KwaZulu-Natal,2,1.076848234715561,1,7.018582698755202,None,58247
University of Pretoria,2,3.042519207077119,3,22.33358645738514,Moderate,91479
University of Cape Town,4,3.509709215950142,6,2.96497408181696,Moderate,99485
Stellenbosch University,2,3.560791999023951,2,11.25479274184551,Moderate,47825
University of Johannesburg,2,1.524643257399379,2,16.24259978267604,None,59482
University of KwaZulu-Natal,4,1.265207266012684,1,9.394371507450387,None,80215
University of Pretoria,3,3.163726743900477,3,7.240767369585309,Moderate,87751
University of Cape Town,2,0.5283443117632616,0,10.35789705459359,Severe,95174
Stellenbosch University,2,2.8059428958084,2,16.74868210938913,Moderate,36002
University of Johannesburg,3,0.4161592416273466,1,21.44005211456101,Severe,96976
University of KwaZulu-Natal,3,0.0,3,19.76382939921148,Severe,51229
University of Pretoria,4,0.0,2,15.96920743448406,Severe,98562
University of Cape Town,2,2.838163858085827,2,0.139487863626643,Moderate,35490
Stellenbosch University,1,0.0,4,17.27787129199405,Severe,90605
University of Johannesburg,1,0.9342065836002016,0,19.94691798339642,Severe,76695
University of KwaZulu-Natal,4,2.009703841501438,6,13.93195203931223,None,57380
University of Pretoria,3,2.028668689574219,3,10.98616654126079,None,39367
University of Cape Town,1,0.7665868311447475,0,0.8641627050712222,Severe,11302
Stellenbosch University,3,0.5677750981051418,4,20.59828569568965,Severe,15928
University of Johannesburg,2,0.2057750580212478,0,9.47626393047397,Severe,29705
University of KwaZulu-Natal,4,1.690980131773,0,21.90165297181289,None,89760
University of Pretoria,3,3.385443518248643,0,3.985095131067617,Moderate,69147
University of Cape Town,1,1.500896548479528,3,12.64286423181847,None,45842
Stellenbosch University,3,1.513365372768891,6,21.60244496802061,None,13865
University of Johannesburg,1,3.331074437258029,3,17.93125919282885,Moderate,10057
University of KwaZulu-Natal,3,0.4012362109167409,4,21.51869142856889,Severe,55392
University of Pretoria,3,1.401467522115033,2,8.8152882498735,None,30518
University of Cape Town,4,0.0,5,7.968402345627995,Severe,59337
Stellenbosch University,3,1.766356398035856,4,19.62728617524519,None,93367
University of Johannesburg,3,3.335596934948915,3,0.407930900028866,Moderate,46568
University of KwaZulu-Natal,1,0.9400239977026701,5,17.61246963339664,Severe,40679
University of Pretoria,2,0.0,6,13.71504112633145,Severe,42208
University of Cape Town,1,2.892370356317459,6,18.01889691462523,Moderate,63328
Stellenbosch University,2,2.713868120270105,4,17.61483161358656,Moderate,20437
University of Johannesburg,2,2.238258567149156,0,5.195926847532192,None,80458
University of KwaZulu-Natal,2,2.980318750719237,5,18.88135945994984,Moderate,91176
University of Pretoria,1,0.4448698807518611,6,4.021095034885493,Severe,76774
University of Cape Town,2,2.541201435677386,1,0.8553729291153012,Moderate,24833
Stellenbosch University,4,1.682375950899191,6,5.222820727390876,None,81199
University of Johannesburg,4,2.361482140719034,4,2.582845672318909,None,11310
University of KwaZulu-Natal,2,2.23407948624412,3,22.35476302945961,None,81955
University of Pretoria,2,1.188351799807482,2,4.923710228997363,None,72368
University of Cape Town,2,2.354754063275306,0,22.40892210155166,None,29312
Stellenbosch University,3,1.094544231288892,1,17.65415229991071,None,66649
University of Johannesburg,1,1.724923248093644,1,21.45304968505296,None,56985
University of KwaZulu-Natal,3,0.2958814628199543,4,18.2650664706203,Severe,74300
University of Pretoria,3,1.013125972568229,2,22.09101223612431,Severe,98417
University of Cape Town,1,3.859341524122567,5,0.1814085305607192,Moderate,49384
Stellenbosch University,2,0.8014265027709995,2,14.0615611464407,Severe,92178
University of Johannesburg,3,1.959738953665161,0,5.035119760181138,None,12059
University of KwaZulu-Natal,2,3.359229368344217,4,0.9666879531157253,Moderate,82096
University of Pretoria,3,0.09892059342370452,6,9.647840938230434,Severe,30122
University of Cape Town,4,1.668294606263052,3,12.09909859168425,None,64624
Stellenbosch University,2,3.128170809707481,1,3.783652128794925,Moderate,12242
University of Johannesburg,1,0.1541925223377801,5,17.55972205497763,Severe,90658
University of KwaZulu-Natal,4,2.125851757909255,2,2.47650645075699,None,78542
University of Pretoria,2,1.419143311730227,2,12.47635897451179,None,40750
University of Cape Town,1,0.2393422041235058,2,7.008131753350622,Severe,81067
Stellenbosch University,3,3.427105577860105,2,15.41737648093559,Moderate,47042
University of Johannesburg,2,0.279570980931095,2,9.165520584138381,Severe,68917
University of KwaZulu-Natal,2,0.6607590373430533,1,9.701471698784069,Severe,39624
University of Pretoria,4,2.785646896812275,6,11.42271300680316,Moderate,58524
University of Cape Town,1,0.8014004011172685,5,12.76848899462463,Severe,13400
Stellenbosch University,1,0.7052768727655261,5,8.776504993581913,Severe,47381
University of Johannesburg,2,0.0,4,16.12885161071735,Severe,71565
University of KwaZulu-Natal,1,2.054617086743046,6,15.76432885266584,None,11745
University of Pretoria,4,0.7043363839432106,6,4.648927536401551,Severe,13192
University of Cape Town,4,2.93491779355197,5,21.1483657162031,Moderate,99862
Stellenbosch University,1,2.94094621192355,5,4.344511619441016,Moderate,17698
University of Johannesburg,2,2.060143237828555,0,23.41630553209851,None,89457
University of KwaZulu-Natal,2,3.49564325173706,5,3.4960928311557,Moderate,98952
University of Pretoria,1,3.187608595795175,3,22.52143507132789,Moderate,33791
University of Cape Town,1,2.280589855154195,6,19.89463715523271,None,43399
Stellenbosch University,2,2.743402791734157,2,21.73634905176845,Moderate,64921
University of Johannesburg,4,0.8482365684313291,4,1.729887175213706,Severe,13842
University of KwaZulu-Natal,1,0.4575143086860669,1,10.99036396689661,Severe,45946
University of Pretoria,4,0.618128651901636,2,18.67589524011489,Severe,32933
University of Cape Town,3,0.4664053556954976,4,2.750701023958619,Severe,53476
Stellenbosch University,1,0.0,4,18.1652639779734,Severe,69520
University of Johannesburg,4,2.822647332584178,5,4.436549892818023,Moderate,64103
University of KwaZulu-Natal,4,0.0,6,18.52654843654366,Severe,14793
University of Pretoria,4,1.659418741178357,6,7.959933633408204,None,26560
University of Cape Town,3,0.518992634492331,0,10.28070380129614,Severe,56602
Stellenbosch University,4,0.2013627869312427,4,13.46793847815055,Severe,13330
University of Johannesburg,4,1.806392356942655,6,23.54200170502728,None,86512
University of KwaZulu-Natal,4,3.495300089913169,1,19.80499006109002,Moderate,94312
University of Pretoria,1,0.9280602944121474,3,8.738839964294476,Severe,50270
University of Cape Town,3,1.731808553769071,2,15.16255504736216,None,51849
Stellenbosch University,4,2.203699305786756,2,8.103557764951404,None,98339
University of Johannesburg,2,2.364071223434785,5,0.2724521965508115,None,90775
University of KwaZulu-Natal,4,3.251052034528942,5,1.005568340626686,Moderate,17460
University of Pretoria,1,1.97366690779466,0,1.938678215377714,None,21619
University of Cape Town,1,0.2215599443306706,6,18.05006709729023,Severe,24154
Stellenbosch University,2,0.5439686505865406,0,9.471907153522285,Severe,74855
University of Johannesburg,4,3.212575197860533,1,0.7909624629714767,Moderate,14171
University of KwaZulu-Natal,2,1.462683782059987,4,6.173414530293178,None,35842
University of Pretoria,3,2.470015456053047,1,17.68585540263553,Moderate,98149
University of Cape Town,1,0.1765199943108788,3,18.4247276842061,Severe,68785
Stellenbosch University,1,1.159462270860674,2,21.1777390259288,None,54017
University of Johannesburg,1,0.4025802126064644,0,8.764084658245157,Severe,39214
University of KwaZulu-Natal,3,0.3066224897776864,0,1.901933850895372,Severe,29736
University of Pretoria,4,2.383016113439248,2,12.7389286927145,None,33353
University of Cape Town,2,2.302774202185744,2,15.39322478850652,None,69169
Stellenbosch University,4,1.428106254785809,6,16.53364155917829,None,24135
University of Johannesburg,2,3.489398188873556,2,13.0872609995784,Moderate,52498
University of KwaZulu-Natal,1,3.390914480696488,2,15.79650735595187,Moderate,70035
University of Pretoria,2,0.8224344754251152,0,11.42114761523467,Severe,94033
University of Cape Town,4,0.788382523881667,5,17.5662373716223,Severe,95506
Stellenbosch University,4,0.0,4,3.08433982192345,Severe,32653
University of Johannesburg,4,1.190030112193562,1,16.12557704022922,None,95221
University of KwaZulu-Natal,1,0.7000543111068663,6,0.03032853803371349,Severe,34802
University of Pretoria,4,0.5295791579744717,0,16.11741671045172,Severe,92513
University of Cape Town,3,0.0,5,19.61835882009465,Severe,72267
Stellenbosch University,1,2.722584536596512,1,10.92084203994903,Moderate,77702
University of Johannesburg,1,2.635691847520968,1,12.46517078804465,Moderate,40869
University of KwaZulu-Natal,4,0.1502064875226965,6,0.9534237203184324,Severe,73526
University of Pretoria,1,3.360949888512506,3,20.77886095256194,Moderate,51419
University of Cape Town,3,0.3392740668986655,3,19.85613886925203,Severe,56543
Stellenbosch University,4,2.200349251318388,6,17.37925824611757,None,55129
University of Johannesburg,4,1.14732132498407,1,12.93095590493816,None,28386
University of KwaZulu-Natal,3,1.343045054760334,6,5.757581596152154,None,62520
University of Pretoria,2,3.925743452038029,0,6.645309628151837,Moderate,19833
University of Cape Town,4,2.177034860737662,5,20.07008343164511,None,86550
Stellenbosch University,1,0.288900436719683,1,19.39718535391335,Severe,89216
University of Johannesburg,2,2.403003861884067,0,20.887383235343,Moderate,61650
University of KwaZulu-Natal,1,0.3830552151270772,3,10.35607075237408,Severe,80870
University of Pretoria,1,1.935179436853541,6,1.04868894174389,None,57720
University of Cape Town,1,1.70774958170714,6,12.41773962594009,None,27340
Stellenbosch University,1,1.755557466981587,0,9.93828645542835,None,40398
University of Johannesburg,3,2.21968674207284,6,21.07016002616216,None,97739
University of KwaZulu-Natal,3,2.7021111314525,3,16.58629690177345,Moderate,14824
University of Pretoria,2,3.621968269520791,5,4.687498811637757,Moderate,49820
University of Cape Town,1,0.878522452979266,3,19.94231917743077,Severe,55843
Stellenbosch University,4,1.772900104857438,6,23.87474748618591,None,67476
University of Johannesburg,3,2.543669964610365,4,16.12766835979032,Moderate,27329
University of KwaZulu-Natal,3,2.119108551346269,5,18.30804436023796,None,67010
University of Pretoria,1,2.99972264137073,6,8.401001075874184,Moderate,41694
University of Cape Town,2,3.254477939395254,1,1.00913286551014,Moderate,11052
Stellenbosch University,1,0.3540559479421214,1,7.519310802516677,Severe,83699
University of Johannesburg,4,3.315038671060152,4,15.62685257272782,Moderate,77779
University of KwaZulu-Natal,4,3.732186124118568,0,19.72117958504099,Moderate,27063
University of Pretoria,2,0.0,2,13.79389894527553,Severe,56782
University of Cape Town,2,3.037646382922239,5,7.784604742769864,Moderate,83811
Stellenbosch University,1,1.724608346813199,5,8.767048314244006,None,21772
University of Johannesburg,4,2.417827017428745,1,16.23525896191468,Moderate,45268
University of KwaZulu-Natal,3,2.430760218872469,1,11.42729490735091,Moderate,54879
University of Pretoria,4,2.76649933157617,0,13.07419991896783,Moderate,81187
University of Cape Town,1,2.078811101401593,1,23.00075937138645,None,48181
Stellenbosch University,2,0.1291961324454756,1,14.5129782371429,Severe,64374
University of Johannesburg,1,2.728209377392648,6,16.70740727386334,Moderate,35056
University of KwaZulu-Natal,2,1.713632966637678,6,8.25132781211045,None,74610
University of Pretoria,1,3.251653929001885,5,5.603283621491127,Moderate,48845
University of Cape Town,2,1.973169303577013,6,22.16244008661321,None,26782
Stellenbosch University,2,2.832904353045735,1,20.72005937723484,Moderate,82884
University of Johannesburg,3,2.118588333692868,6,2.461125743678277,None,12611
University of KwaZulu-Natal,4,2.681372432455556,2,22.79540247261866,Moderate,46943
University of Pretoria,4,3.656403977292609,1,18.18957289876007,Moderate,64284
University of Cape Town,2,0.9512875801175759,3,3.288648680528484,Severe,24117
Stellenbosch University,2,1.516203366485548,2,9.7007860577119,None,49183
University of Johannesburg,3,1.864994922858779,4,6.191490167770175,None,21956
University of KwaZulu-Natal,1,0.0,5,20.05130656703775,Severe,13421
University of Pretoria,1,0.790106404950266,3,20.68079515426406,Severe,99167
University of Cape Town,3,1.528729796308309,5,9.40901056528055,None,46261
Stellenbosch University,3,2.648957373585395,5,13.98992771788728,Moderate,65481
University of Johannesburg,4,3.010211577672914,3,15.7359462888784,Moderate,38939
University of KwaZulu-Natal,3,2.963726009323837,0,3.132007010425921,Moderate,33718
University of Pretoria,1,3.385757860528988,3,20.38155946850055,Moderate,19467
University of Cape Town,2,3.027466013691749,0,2.459012505862092,Moderate,15814
Stellenbosch University,4,1.666096989238872,0,13.09847181465962,None,36946
University of Johannesburg,4,3.113420319616704,3,1.250926217778739,Moderate,16502
University of KwaZulu-Natal,1,2.678935264348361,2,13.31347291030275,Moderate,31725
University of Pretoria,2,1.031940056215302,4,3.485436037170662,Severe,55034
University of Cape Town,3,1.264705834347973,4,6.173667975097707,None,75793
Stellenbosch University,3,2.656587233949043,1,8.864790876693798,Moderate,55298
University of Johannesburg,2,3.868301669149061,0,14.96196094590359,Moderate,37619
University of KwaZulu-Natal,1,0.0,2,9.03714295452171,Severe,83481
University of Pretoria,3,1.353816534033597,4,20.13203268040803,None,67967
University of Cape Town,4,0.002311734410608501,0,21.25267357038795,Severe,49700
Stellenbosch University,1,1.490579900219176,4,10.84469705214139,None,15845
University of Johannesburg,4,1.827991915345334,0,11.91891229323201,None,10488
University of KwaZulu-Natal,4,1.032503352929236,1,23.90602657228594,Severe,36220
University of Pretoria,1,2.224887125936951,1,12.79344539782898,None,28328
University of Cape Town,3,2.023820837523417,6,13.21069395192918,None,85751
Stellenbosch University,4,0.3674875783235146,3,22.47218717096727,Severe,40379
University of Johannesburg,3,1.801908096890169,6,13.30716251561322,None,58135
University of KwaZulu-Natal,4,0.0,3,15.00269797842351,Severe,56165
University of Pretoria,2,0.0,3,18.37715488278976,Severe,79467
University of Cape Town,1,2.492142207861895,1,20.36139412820609,Moderate,81503
Stellenbosch University,2,0.3650235385369121,4,21.18687157622118,Severe,41758
University of Johannesburg,2,1.979560569648059,6,19.69676585690145,None,75320
University of KwaZulu-Natal,2,0.8329953835053836,5,8.226432140875183,Severe,63052
University of Pretoria,2,3.545811448916489,1,21.82556184978189,Moderate,24024
